RowId;l1;InsertTime;Database;Schema;Table;row_count;reserved_MB;data_MB;index_size_MB;unused_MB;Flag_UltimoDiaMes;DifReserved_MB_MesAnterior;DifQtdLinhas_MesAnterior;DifReserved_MB_DiaAnterior;DifQtdLinhas_DiaAnterior;Limite_Atingido;Id_Tamanho;Id_Crescimento;Classificacao_PorTamanho;Classificacao_PorCrescimento;Objeto;MediaCrescimentoAnual_MBMes;MediaCrescimentoTrimestral_MBDia;MediaCrescimentoAnual_LinhaMes;MediaCrescimentoTrimestral_LinhaDia;Perc_Crescimento_MB_Mes;Perc_Crescimento_MB_Dia;Perc_Crescimento_Linhas_Mes;Perc_Crescimento_Linhas_Dia;Data_Inclusao
111816103;0 ;2025-09-30 19:00:00;Senior;dbo;R034PLI;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R034PLI;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816104;1 ;2025-09-30 19:00:00;Senior;dbo;R060DGH;1;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.R060DGH;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816105;0 ;2025-09-30 19:00:00;Senior;dbo;r240hat;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r240hat;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816106;1 ;2025-09-30 19:00:00;Senior;dbo;R034PPP;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R034PPP;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816107;1 ;2025-09-30 19:00:00;Senior;dbo;R034PRJ;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R034PRJ;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816108;1 ;2025-09-30 19:00:00;Senior;dbo;r060dpa;2;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.r060dpa;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816109;0 ;2025-09-30 19:00:00;Senior;dbo;r073res_aux;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r073res_aux;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816110;0 ;2025-09-30 19:00:00;Senior;dbo;r034pre;21;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.r034pre;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816111;0 ;2025-09-30 19:00:00;Senior;dbo;r034prl;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r034prl;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816112;0 ;2025-09-30 19:00:00;Senior;dbo;R060DSI;2;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.R060DSI;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816113;1 ;2025-09-30 19:00:00;Senior;dbo;r074bai_aux;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r074bai_aux;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816114;1 ;2025-09-30 19:00:00;Senior;dbo;R034PRM;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R034PRM;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816115;1 ;2025-09-30 19:00:00;Senior;dbo;r034pub;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r034pub;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816116;0 ;2025-09-30 19:00:00;Senior;dbo;R060PFE;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R060PFE;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816117;1 ;2025-09-30 19:00:00;Senior;dbo;r351pbc;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r351pbc;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816118;0 ;2025-09-30 19:00:00;Senior;dbo;r034red;149;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.r034red;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816119;1 ;2025-09-30 19:00:00;Senior;dbo;R034REF;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R034REF;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816120;1 ;2025-09-30 19:00:00;Senior;dbo;r046ipe;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r046ipe;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816121;0 ;2025-09-30 19:00:00;Senior;dbo;r350dpb;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r350dpb;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816122;1 ;2025-09-30 19:00:00;Senior;dbo;r034tri;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r034tri;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816123;1 ;2025-09-30 19:00:00;Senior;dbo;R125FAM;7;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.R125FAM;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816124;0 ;2025-09-30 19:00:00;Senior;dbo;r046ico;1315;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.r046ico;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816125;1 ;2025-09-30 19:00:00;Senior;dbo;r350dm7;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r350dm7;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
