RowId;l1;InsertTime;Database;Schema;Table;row_count;reserved_MB;data_MB;index_size_MB;unused_MB;Flag_UltimoDiaMes;DifReserved_MB_MesAnterior;DifQtdLinhas_MesAnterior;DifReserved_MB_DiaAnterior;DifQtdLinhas_DiaAnterior;Limite_Atingido;Id_Tamanho;Id_Crescimento;Classificacao_PorTamanho;Classificacao_PorCrescimento;Objeto;MediaCrescimentoAnual_MBMes;MediaCrescimentoTrimestral_MBDia;MediaCrescimentoAnual_LinhaMes;MediaCrescimentoTrimestral_LinhaDia;Perc_Crescimento_MB_Mes;Perc_Crescimento_MB_Dia;Perc_Crescimento_Linhas_Mes;Perc_Crescimento_Linhas_Dia;Data_Inclusao
111339507;1 ;2025-08-31 19:00:00;Senior;dbo;r004his;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r004his;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339508;1 ;2025-08-31 19:00:00;Senior;dbo;r349pag;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r349pag;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339509;0 ;2025-08-31 19:00:00;Senior;dbo;R047SEE;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R047SEE;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339510;0 ;2025-08-31 19:00:00;Senior;dbo;R014ANU;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R014ANU;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339511;1 ;2025-08-31 19:00:00;Senior;dbo;R004HOR;693;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.R004HOR;0.0;0.0;0.3333333333333333;0.010869565217391304;0.00;0.00;0.00;0.00;2025-08-31
111339512;1 ;2025-08-31 19:00:00;Senior;dbo;r349pjt;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r349pjt;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339513;1 ;2025-08-31 19:00:00;Senior;dbo;R047SIB;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R047SIB;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339514;1 ;2025-08-31 19:00:00;Senior;dbo;R014CSI;36;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.R014CSI;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339515;0 ;2025-08-31 19:00:00;Senior;dbo;R005DES;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R005DES;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339516;0 ;2025-08-31 19:00:00;Senior;dbo;r349pla;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r349pla;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339517;1 ;2025-08-31 19:00:00;Senior;dbo;r047vtr;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r047vtr;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339518;1 ;2025-08-31 19:00:00;Senior;dbo;r014dnc;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r014dnc;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
